value,count
0.31283584,64
0.31283584,64
0.31326127,133
0.31326127,322
0.31326127,322
0.31326127,212
0.31326127,235
0.3133197,64
0.3133197,64
0.31335396,53
0.31335396,60
0.31335396,83
0.31335396,83
0.31346077,187
0.31346077,253
0.31346077,185
0.31346077,339
0.31346077,339
0.31349817,58
0.31349817,86
0.31349817,86
0.31357113,358
0.31357113,201
0.31357113,231
0.31357113,188
0.31357113,358
0.31360516,73
0.31360516,73
0.3136067,51
0.3136067,75
0.3136067,75
0.31375304,193
0.31375304,209
0.31375304,136
0.31375304,303
0.31375304,303
0.31377646,109
0.31377646,69
0.31377646,84
0.31377646,109
0.31379485,53
0.31379485,53
0.31390718,60
0.31390718,60
0.3139227,59
0.3139227,99
0.3139227,139
0.3139227,139
0.3139227,97
0.3139494,52
0.3139494,85
0.3139494,120
0.3139494,120
0.3139494,67
0.31395936,51
0.31395936,66
0.31395936,66
0.3140059,163
0.3140059,163
0.3140059,88
0.3140059,81
0.3140059,102
0.31403968,51
0.31403968,63
0.31403968,82
0.31403968,82
0.3140501,122
0.3140501,168
0.3140501,250
0.3140501,250
0.3140501,159
0.31408557,226
0.31408557,237
0.31408557,172
0.31408557,366
0.31408557,366
0.31414858,418
0.31414858,467
0.31414858,312
0.31414858,615
0.31414858,615
0.3142355,60
0.3142355,60
0.31424317,51
0.31424317,51
0.3142531,54
0.3142531,54
0.31430086,52
0.31430086,68
0.31430086,68
0.31447518,51
0.31447518,59
0.31447518,80
0.31447518,80
0.3144815,92
0.3144815,115
0.3144815,172
0.3144815,75
0.3144815,172
0.31452134,52
0.31452134,104
0.31452134,104
0.31452134,67
0.31452134,75
0.3145839,56
0.3145839,112
0.3145839,57
0.3145839,72
0.3145839,112
0.31458756,68
0.31458756,78
0.31458756,66
0.31458756,122
0.31458756,122
0.3145965,96
0.3145965,156
0.3145965,219
0.3145965,150
0.3145965,219
0.3147985,60
0.3147985,87
0.3147985,55
0.3147985,87
0.31480464,73
0.31480464,73
0.31492436,77
0.31492436,54
0.31492436,77
0.31514215,81
0.31514215,99
0.31514215,57
0.31514215,134
0.31514215,134
0.31518003,92
0.31518003,54
0.31518003,92
0.31519383,74
0.31519383,52
0.31519383,74
0.31533414,78
0.31533414,51
0.31533414,78
0.31533515,56
0.31533515,56
0.31537583,326
0.31537583,183
0.31537583,238
0.31537583,162
0.31537583,326
0.315385,116
0.315385,116
0.315385,50
0.315385,86
0.315385,93
0.31539327,51
0.31539327,68
0.31539327,93
0.31539327,93
0.31541166,89
0.31541166,89
0.31541166,62
0.31545258,65
0.31545258,65
0.31546926,74
0.31546926,56
0.31546926,56
0.31546926,74
0.31553352,50
0.31553352,50
0.3157476,71
0.3157476,71
0.31580627,52
0.31580627,52
0.31583744,68
0.31583744,68
0.3158441,73
0.3158441,73
0.31588054,167
0.31588054,181
0.31588054,118
0.31588054,265
0.31588054,265
0.31599313,89
0.31599313,61
0.31599313,65
0.31599313,51
0.31599313,89
0.31604344,101
0.31604344,108
0.31604344,57
0.31604344,171
0.31604344,171
0.3160621,54
0.3160621,54
0.3161538,51
0.3161538,66
0.3161538,66
0.31629458,66
0.31629458,84
0.31629458,67
0.31629458,122
0.31629458,122
0.31641674,304
0.31641674,202
0.31641674,218
0.31641674,138
0.31641674,304
0.3164286,64
0.3164286,64
0.31648698,65
0.31648698,50
0.31648698,65
0.3166222,87
0.3166222,63
0.3166222,87
0.31667352,51
0.31667352,51
0.3168316,147
0.3168316,92
0.3168316,147
0.3168316,82
0.3168316,113
0.31685147,95
0.31685147,63
0.31685147,71
0.31685147,95
0.31692797,54
0.31692797,54
0.31698853,56
0.31698853,56
0.31720632,52
0.31720632,52
0.31724003,612
0.31724003,342
0.31724003,400
0.31724003,272
0.31724003,612
0.3172625,50
0.3172625,50
0.31728783,126
0.31728783,67
0.31728783,86
0.31728783,65
0.31728783,126
0.31740782,55
0.31740782,55
0.3177386,65
0.3177386,65
0.31779224,184
0.31779224,214
0.31779224,151
0.31779224,283
0.31779224,283
0.3178151,53
0.3178151,106
0.3178151,57
0.3178151,75
0.3178151,106
0.31784406,60
0.31784406,60
0.3178518,72
0.3178518,72
0.31785545,79
0.31785545,79
0.31785545,54
0.3179042,51
0.3179042,51
0.3179175,53
0.3179175,53
0.31822923,60
0.31822923,60
0.31835708,50
0.31835708,70
0.31835708,70
0.31844035,52
0.31844035,56
0.31844035,78
0.31844035,78
0.3185839,51
0.3185839,51
0.31860343,58
0.31860343,58
0.3186655,107
0.3186655,174
0.3186655,241
0.3186655,157
0.3186655,241
0.3186992,64
0.3186992,64
0.31872874,65
0.31872874,65
0.3187346,50
0.3187346,50
0.3187397,55
0.3187397,83
0.3187397,56
0.3187397,83
0.31875223,232
0.31875223,232
0.31875223,150
0.31875223,167
0.31875223,106
0.3188694,54
0.3188694,74
0.3188694,74
0.31894422,50
0.31894422,50
0.31898776,53
0.31898776,131
0.31898776,131
0.31898776,76
0.31898776,83
0.31909797,70
0.31909797,70
0.3191197,55
0.3191197,55
0.31919247,53
0.31919247,53
0.31920892,78
0.31920892,91
0.31920892,68
0.31920892,133
0.31920892,133
0.31921583,50
0.31921583,68
0.31921583,68
0.31929007,120
0.31929007,82
0.31929007,84
0.31929007,51
0.31929007,120
0.31930283,54
0.31930283,120
0.31930283,120
0.31930283,67
0.31930283,79
0.31931272,55
0.31931272,55
0.31939578,538
0.31939578,538
0.31939578,350
0.31939578,392
0.31939578,242
0.3194612,56
0.3194612,74
0.3194612,103
0.3194612,64
0.3194612,103
0.31948766,51
0.31948766,51
0.3195211,54
0.3195211,54
0.31958142,57
0.31958142,57
0.31965426,58
0.31965426,69
0.31965426,96
0.31965426,96
0.31966373,61
0.31966373,65
0.31966373,91
0.31966373,91
0.31985494,71
0.31985494,71
0.31986883,160
0.31986883,169
0.31986883,103
0.31986883,235
0.31986883,235
0.3198787,57
0.3198787,89
0.3198787,123
0.3198787,62
0.3198787,123
0.31988963,473
0.31988963,304
0.31988963,349
0.31988963,209
0.31988963,473
0.3201184,64
0.3201184,64
0.32013708,63
0.32013708,63
0.32020876,413
0.32020876,210
0.32020876,264
0.32020876,218
0.32020876,413
0.32025397,480
0.32025397,480
0.32025397,304
0.32025397,350
0.32025397,223
0.32027668,50
0.32027668,66
0.32027668,66
0.32032213,64
0.32032213,64
0.32037663,53
0.32037663,53
0.32040536,110
0.32040536,53
0.32040536,68
0.32040536,51
0.32040536,110
0.3204576,52
0.3204576,76
0.3204576,76
0.3204872,58
0.3204872,58
0.32059723,121
0.32059723,121
0.32059723,77
0.32059723,86
0.32059723,64
0.32063138,53
0.32063138,53
0.32067338,56
0.32067338,56
0.32079756,105
0.32079756,108
0.32079756,72
0.32079756,156
0.32079756,156
0.3208127,70
0.3208127,70
0.3208307,53
0.3208307,63
0.3208307,92
0.3208307,50
0.3208307,92
0.3209331,57
0.3209331,128
0.3209331,76
0.3209331,90
0.3209331,128
0.3209736,129
0.3209736,229
0.3209736,103
0.3209736,159
0.3209736,229
0.32102582,237
0.32102582,139
0.32102582,161
0.32102582,138
0.32102582,237
0.32104334,57
0.32104334,57
0.32108116,81
0.32108116,50
0.32108116,64
0.32108116,81
0.32110342,50
0.32110342,50
0.3211721,51
0.3211721,51
0.32132444,183
0.32132444,215
0.32132444,119
0.32132444,276
0.32132444,276
0.32135436,61
0.32135436,61
0.32135636,93
0.32135636,103
0.32135636,73
0.32135636,161
0.32135636,161
0.32137984,141
0.32137984,96
0.32137984,108
0.32137984,66
0.32137984,141
0.32138446,69
0.32138446,69
0.3215179,241
0.3215179,342
0.3215179,464
0.3215179,285
0.3215179,464
0.32164216,218
0.32164216,235
0.32164216,159
0.32164216,335
0.32164216,335
0.3216845,58
0.3216845,58
0.32173342,202
0.32173342,237
0.32173342,168
0.32173342,330
0.32173342,330
0.3217738,76
0.3217738,58
0.3217738,76
0.32183567,54
0.32183567,54
0.3219318,52
0.3219318,52
0.32201907,65
0.32201907,65
0.32201907,52
0.32206854,92
0.32206854,58
0.32206854,92
0.32206902,200
0.32206902,200
0.32206902,126
0.32206902,122
0.32206902,89
0.3221357,116
0.3221357,162
0.3221357,230
0.3221357,125
0.3221357,230
0.3223204,696
0.3223204,323
0.3223204,481
0.3223204,696
0.3223204,424
0.3223883,297
0.3223883,133
0.3223883,209
0.3223883,297
0.3223883,170
0.32257938,68
0.32257938,87
0.32257938,57
0.32257938,117
0.32257938,117
0.32261035,56
0.32261035,56
0.32263538,176
0.32263538,121
0.32263538,132
0.32263538,87
0.32263538,176
0.32270226,60
0.32270226,60
0.32276955,157
0.32276955,89
0.32276955,109
0.32276955,78
0.32276955,157
0.3227936,50
0.3227936,50
0.3228573,62
0.3228573,107
0.3228573,52
0.3228573,107
0.3230066,53
0.3230066,53
0.32302436,334
0.32302436,359
0.32302436,210
0.32302436,482
0.32302436,482
0.32304814,50
0.32304814,50
0.32315686,64
0.32315686,73
0.32315686,96
0.32315686,96
0.32317868,61
0.32317868,61
0.32333776,51
0.32333776,51
0.3233513,61
0.3233513,61
0.32340658,167
0.32340658,87
0.32340658,113
0.32340658,91
0.32340658,167
0.32341576,103
0.32341576,63
0.32341576,68
0.32341576,103
0.32342818,58
0.32342818,58
0.32344562,54
0.32344562,54
0.32352757,121
0.32352757,75
0.32352757,87
0.32352757,57
0.32352757,121
0.32358003,71
0.32358003,71
0.32358375,158
0.32358375,158
0.32358375,81
0.32358375,95
0.32358375,77
0.32368416,66
0.32368416,66
0.32368612,100
0.32368612,100
0.32368612,61
0.32369116,125
0.32369116,125
0.32369116,68
0.32369116,86
0.32369116,68
0.32377157,83
0.32377157,83
0.32377157,53
0.32377157,64
0.32395178,56
0.32395178,56
0.32400143,349
0.32400143,771
0.32400143,771
0.32400143,455
0.32400143,529
0.3240122,50
0.3240122,50
0.32404348,165
0.32404348,102
0.32404348,111
0.32404348,72
0.32404348,165
0.3240713,57
0.3240713,75
0.3240713,53
0.3240713,75
0.32410476,103
0.32410476,57
0.32410476,69
0.32410476,103
0.32413834,63
0.32413834,63
0.3241534,102
0.3241534,67
0.3241534,102
0.3241534,54
0.3241534,74
0.32427645,122
0.32427645,122
0.32427645,69
0.32427645,89
0.32427645,56
0.32430753,54
0.32430753,54
0.32433325,385
0.32433325,226
0.32433325,286
0.32433325,192
0.32433325,385
0.32439342,50
0.32439342,50
0.32450297,61
0.32450297,61
0.324538,53
0.324538,53
0.32455578,56
0.32455578,126
0.32455578,126
0.32455578,70
0.32455578,80
0.32457325,681
0.32457325,426
0.32457325,465
0.32457325,321
0.32457325,681
0.32457498,53
0.32457498,79
0.32457498,79
0.32467446,52
0.32467446,52
0.3247442,67
0.3247442,67
0.32477894,221
0.32477894,221
0.32477894,164
0.32477894,162
0.32477894,109
0.32482183,72
0.32482183,72
0.324955,57
0.324955,57
0.32496578,281
0.32496578,185
0.32496578,207
0.32496578,136
0.32496578,281
0.32497773,118
0.32497773,118
0.32497773,51
0.32497773,70
0.32497773,55
0.32506365,106
0.32506365,65
0.32506365,88
0.32506365,56
0.32506365,106
0.32506517,336
0.32506517,211
0.32506517,240
0.32506517,172
0.32506517,336
0.32508639,112
0.32508639,112
0.32508639,70
0.32508639,82
0.32520556,75
0.32520556,75
0.32520556,52
0.32520556,53
0.32521537,53
0.32521537,65
0.32521537,65
0.32527336,68
0.32527336,68
0.32542464,54
0.32542464,54
0.32543236,54
0.32543236,54
0.32564235,60
0.32564235,60
0.3256955,127
0.3256955,63
0.3256955,95
0.3256955,127
0.3256955,79
0.32587078,68
0.32587078,68
0.32590836,104
0.32590836,61
0.32590836,78
0.32590836,104
0.32594717,55
0.32594717,55
0.32599518,55
0.32599518,55
0.32602742,53
0.32602742,53
0.32605216,92
0.32605216,56
0.32605216,63
0.32605216,92
0.32609656,50
0.32609656,50
0.32609656,69
0.32609656,69
0.3261163,109
0.3261163,67
0.3261163,73
0.3261163,109
0.3261163,52
0.32614118,76
0.32614118,53
0.32614118,76
0.32622278,65
0.32622278,71
0.32622278,50
0.32622278,100
0.32622278,100
0.3262748,55
0.3262748,55
0.3263702,56
0.3263702,56
0.32638922,242
0.32638922,166
0.32638922,173
0.32638922,117
0.32638922,242
0.3264,243
0.3264,120
0.3264,243
0.3264,122
0.3264,146
0.3264999,65
0.3264999,65
0.32651415,66
0.32651415,66
0.32669696,82
0.32669696,82
0.32669696,55
0.32675615,52
0.32675615,67
0.32675615,94
0.32675615,94
0.32676208,58
0.32676208,58
0.32679945,100
0.32679945,126
0.32679945,96
0.32679945,196
0.32679945,196
0.3268018,209
0.3268018,106
0.3268018,152
0.3268018,209
0.3268018,141
0.32686183,56
0.32686183,56
0.326972,102
0.326972,102
0.326972,55
0.326972,52
0.326972,68
0.32716846,56
0.32716846,56
0.32741278,82
0.32741278,56
0.32741278,51
0.32741278,82
0.3274297,76
0.3274297,109
0.3274297,67
0.3274297,109
0.3274297,50
0.32743245,130
0.32743245,137
0.32743245,98
0.32743245,175
0.32743245,175
0.32743803,56
0.32743803,56
0.3274492,79
0.3274492,52
0.3274492,79
0.3274492,53
0.32745603,67
0.32745603,67
0.32745603,50
0.3274705,231
0.3274705,355
0.3274705,489
0.3274705,324
0.3274705,489
0.3275168,51
0.3275168,51
0.3275341,53
0.3275341,53
0.32756466,57
0.32756466,68
0.32756466,98
0.32756466,98
0.32781017,1146
0.32781017,692
0.32781017,812
0.32781017,510
0.32781017,1146
0.32789224,96
0.32789224,67
0.32789224,81
0.32789224,58
0.32789224,96
0.32807085,182
0.32807085,130
0.32807085,287
0.32807085,287
0.32807085,162
0.32814798,51
0.32814798,51
0.32827532,96
0.32827532,96
0.32827532,52
0.32827532,66
0.32830444,695
0.32830444,448
0.32830444,510
0.32830444,303
0.32830444,695
0.3283072,58
0.3283072,58
0.32836938,56
0.32836938,59
0.32836938,81
0.32836938,81
0.32846108,75
0.32846108,75
0.32850382,79
0.32850382,51
0.32850382,60
0.32850382,79
0.32856345,53
0.32856345,106
0.32856345,106
0.32856345,50
0.32856345,70
0.32866085,52
0.32866085,52
0.3286909,66
0.3286909,66
0.32888457,206
0.32888457,126
0.32888457,139
0.32888457,91
0.32888457,206
0.32895386,96
0.32895386,61
0.32895386,96
0.32900736,189
0.32900736,189
0.32900736,124
0.32900736,149
0.32900736,90
0.32906702,52
0.32906702,52
0.32912987,133
0.32912987,74
0.32912987,92
0.32912987,61
0.32912987,133
0.32921264,56
0.32921264,57
0.32921264,81
0.32921264,81
0.32921842,200
0.32921842,260
0.32921842,195
0.32921842,359
0.32921842,359
0.32922602,53
0.32922602,53
0.32927272,54
0.32927272,54
0.32934532,57
0.32934532,57
0.32935086,60
0.32935086,60
0.3294016,55
0.3294016,86
0.3294016,86
0.3294152,57
0.3294152,57
0.3294184,53
0.3294184,53
0.3294803,64
0.3294803,83
0.3294803,51
0.3294803,83
0.32954946,70
0.32954946,90
0.32954946,73
0.32954946,128
0.32954946,128
0.32958293,57
0.32958293,73
0.32958293,73
0.32958308,83
0.32958308,53
0.32958308,83
0.32967374,65
0.32967374,65
0.32968664,71
0.32968664,52
0.32968664,91
0.32968664,91
0.32968664,53
0.32981744,59
0.32981744,59
0.32982284,52
0.32982284,52
0.3298457,167
0.3298457,236
0.3298457,145
0.3298457,236
0.3298457,125
0.32994592,106
0.32994592,72
0.32994592,85
0.32994592,53
0.32994592,106
0.32994643,50
0.32994643,101
0.32994643,101
0.32994643,50
0.32994643,67
0.3300143,119
0.3300143,50
0.3300143,87
0.3300143,119
0.3300143,78
0.33001995,429
0.33001995,271
0.33001995,284
0.33001995,198
0.33001995,429
0.33007753,53
0.33007753,53
0.33014935,61
0.33014935,61
0.3301497,57
0.3301497,57
0.33029774,76
0.33029774,93
0.33029774,74
0.33029774,129
0.33029774,129
0.33036768,80
0.33036768,80
0.33036768,54
0.33036768,63
0.3303711,208
0.3303711,98
0.3303711,133
0.3303711,208
0.3303711,109
0.33049232,250
0.33049232,276
0.33049232,177
0.33049232,372
0.33049232,372
0.33056408,72
0.33056408,72
0.33056408,54
0.33059695,64
0.33059695,64
0.330644,165
0.330644,165
0.330644,85
0.330644,79
0.330644,104
0.330694,57
0.330694,57
0.3307431,92
0.3307431,59
0.3307431,92
0.33074638,83
0.33074638,83
0.33079505,54
0.33079505,64
0.33079505,64
0.3309815,73
0.3309815,101
0.3309815,68
0.3309815,101
0.33104134,137
0.33104134,137
0.33104134,72
0.33104134,89
0.33104134,67
0.33113,144
0.33113,118
0.33113,89
0.33113,189
0.33113,189
0.33125833,72
0.33125833,72
0.33127734,156
0.33127734,75
0.33127734,98
0.33127734,79
0.33127734,156
0.33127865,115
0.33127865,123
0.33127865,85
0.33127865,172
0.33127865,172
0.3313517,51
0.3313517,67
0.3313517,67
0.33138847,54
0.33138847,57
0.33138847,69
0.33138847,69
0.33142772,53
0.33142772,73
0.33142772,73
0.33152917,83
0.33152917,83
0.33152917,50
0.33152917,61
0.33170268,52
0.33170268,52
0.33172846,50
0.33172846,60
0.33172846,79
0.33172846,79
0.33178386,52
0.33178386,106
0.33178386,106
0.33178386,53
0.33178386,74
0.33184153,53
0.33184153,75
0.33184153,75
0.33189,56
0.33189,56
0.3319015,61
0.3319015,61
0.3319113,60
0.3319113,60
0.33198896,89
0.33198896,52
0.33198896,131
0.33198896,131
0.33198896,80
0.3320578,54
0.3320578,54
0.33208895,61
0.33208895,52
0.33208895,87
0.33208895,87
0.33209682,72
0.33209682,52
0.33209682,72
0.33210346,54
0.33210346,54
0.33211166,62
0.33211166,62
0.33211508,88
0.33211508,50
0.33211508,88
0.33215818,156
0.33215818,95
0.33215818,97
0.33215818,69
0.33215818,156
0.33216572,55
0.33216572,55
0.33232346,226
0.33232346,150
0.33232346,152
0.33232346,115
0.33232346,226
0.33235398,51
0.33235398,51
0.33238655,73
0.33238655,77
0.33238655,50
0.33238655,118
0.33238655,118
0.33239904,60
0.33239904,60
0.33243924,55
0.33243924,55
0.33249834,61
0.33249834,61
0.33255178,121
0.33255178,117
0.33255178,84
0.33255178,168
0.33255178,168
0.33259955,52
0.33259955,52
0.33261132,66
0.33261132,66
0.33261308,52
0.33261308,52
0.3326471,142
0.3326471,87
0.3326471,142
0.3326471,66
0.3326471,97
0.332686,126
0.332686,126
0.332686,70
0.332686,59
0.332686,79
0.3327514,168
0.3327514,265
0.3327514,127
0.3327514,190
0.3327514,265
0.33278838,62
0.33278838,62
0.33303767,892
0.33303767,892
0.33303767,406
0.33303767,559
0.33303767,439
0.33337146,430
0.33337146,222
0.33337146,313
0.33337146,241
0.33337146,430
0.33338004,67
0.33338004,67
0.33351263,60
0.33351263,60
0.33359933,92
0.33359933,92
0.33359933,51
0.33359933,58
0.33368477,80
0.33368477,80
0.33368477,61
0.3336881,69
0.3336881,50
0.3336881,69
0.33376122,62
0.33376122,62
0.333762,67
0.333762,67
0.33379564,1118
0.33379564,685
0.33379564,776
0.33379564,507
0.33379564,1118
0.33383656,66
0.33383656,66
0.33396313,85
0.33396313,85
0.33396313,52
0.33400294,160
0.33400294,212
0.33400294,149
0.33400294,292
0.33400294,292
0.33401743,79
0.33401743,81
0.33401743,60
0.33401743,130
0.33401743,130
0.33406836,86
0.33406836,60
0.33406836,86
0.3341297,135
0.3341297,62
0.3341297,93
0.3341297,135
0.3341297,82
0.33416238,57
0.33416238,57
0.3341928,224
0.3341928,315
0.3341928,189
0.3341928,315
0.3341928,142
0.33423087,59
0.33423087,59
0.33426094,51
0.33426094,51
0.3343389,57
0.3343389,57
0.3343846,54
0.3343846,80
0.3343846,80
0.33458713,51
0.33458713,51
